,No,Coach Number,Date,Cordinates,GPS Speed,EvNo,Line Voltage,MA Voltage 110,Speedo,Brake Valve Pressure,Boogie 1 Current,Boogie 2 Current,SE1,SE2,SE3,SE4
,752,10M51577,4/22/2015 1:46,"026°11'51.306""S 028°01'56.664""E",0,44241,3108,148,1,0,0,0,0,0,0,0
,753,10M51577,4/22/2015 1:46,"026°11'51.312""S 028°01'56.670""E",0,44341,3112,148,1,0,0,0,0,0,0,0
,754,10M51577,4/22/2015 1:47,"026°11'51.348""S 028°01'56.706""E",0,44441,3111,148,1,0,0,0,0,0,0,0
,755,10M51577,4/22/2015 1:47,"026°11'51.378""S 028°01'56.724""E",0,44541,3112,148,1,0,0,1,0,0,0,0
,756,10M51577,4/22/2015 1:47,"026°11'51.378""S 028°01'56.712""E",0,44641,3109,148,1,0,0,0,0,0,0,0
,757,10M51577,4/22/2015 1:47,"026°11'51.372""S 028°01'56.706""E",0,44741,3111,148,1,0,0,0,0,0,0,0
,758,10M51577,4/22/2015 1:47,"026°11'51.366""S 028°01'56.676""E",0,44841,3109,148,1,0,0,0,0,0,0,0
,759,10M51577,4/22/2015 1:47,"026°11'51.330""S 028°01'56.676""E",0,44941,3109,148,1,0,0,0,0,0,0,0
,760,10M51577,4/22/2015 1:48,"026°11'51.348""S 028°01'56.688""E",0,45041,3109,148,1,0,0,0,0,0,0,0
,761,10M51577,4/22/2015 1:48,"026°11'51.360""S 028°01'56.700""E",0,45141,3111,148,1,0,0,0,0,0,0,0
,762,10M51577,4/22/2015 1:48,"026°11'51.372""S 028°01'56.718""E",0,45241,3114,148,1,0,0,1,0,0,0,0
,763,10M51577,4/22/2015 1:48,"026°11'51.354""S 028°01'56.706""E",0,45341,3101,140,1,0,0,0,0,0,0,0
,764,10M51577,4/22/2015 1:48,"026°11'51.354""S 028°01'56.700""E",0,45441,3102,140,1,0,0,1,0,0,0,0
,765,10M51577,4/22/2015 1:48,"026°11'51.360""S 028°01'56.724""E",0,45541,3111,140,1,0,0,1,0,0,0,0
,766,10M51577,4/22/2015 1:49,"026°11'51.348""S 028°01'56.772""E",0,45641,3107,140,1,0,0,0,0,0,0,0
,767,10M51577,4/22/2015 1:49,"026°11'51.336""S 028°01'56.796""E",0,45741,3107,140,1,0,0,0,0,0,0,0
,768,10M51577,4/22/2015 1:49,"026°11'51.336""S 028°01'56.790""E",0,45841,3109,140,1,0,0,0,0,0,0,0
,769,10M51577,4/22/2015 1:49,"026°11'51.372""S 028°01'56.748""E",0,45941,3106,139,1,0,0,0,0,0,0,0
,770,10M51577,4/22/2015 1:49,"026°11'51.420""S 028°01'56.724""E",0,46041,3107,148,1,0,0,0,0,0,0,0
,771,10M51577,4/22/2015 1:49,"026°11'51.462""S 028°01'56.724""E",0,46141,3107,148,1,0,0,0,0,0,0,0
,772,10M51577,4/22/2015 1:50,"026°11'51.456""S 028°01'56.712""E",0,46241,3114,148,1,0,0,0,0,0,0,0
,773,10M51577,4/22/2015 1:50,"026°11'51.474""S 028°01'56.694""E",0,46341,3106,148,1,0,0,0,0,0,0,0
,774,10M51577,4/22/2015 1:50,"026°11'51.492""S 028°01'56.742""E",0,46441,3109,148,1,0,0,0,0,0,0,0
,775,10M51577,4/22/2015 1:50,"026°11'51.474""S 028°01'56.802""E",0,46541,3108,148,1,0,0,0,0,0,0,0
,776,10M51577,4/22/2015 1:50,"026°11'51.570""S 028°01'56.730""E",0,46641,3108,148,1,0,0,0,0,0,0,0
,777,10M51577,4/22/2015 1:50,"026°11'51.558""S 028°01'56.712""E",0,46741,3107,148,1,0,0,0,0,0,0,0
,778,10M51577,4/22/2015 1:51,"026°11'51.534""S 028°01'56.700""E",0,46841,3117,148,1,0,0,0,0,0,0,0
,779,10M51577,4/22/2015 1:51,"026°11'51.498""S 028°01'56.628""E",0,46941,3109,148,1,0,0,1,0,0,0,0
,780,10M51577,4/22/2015 1:51,"026°11'51.486""S 028°01'56.652""E",1,47041,3106,148,1,0,0,1,0,0,0,0
,781,10M51577,4/22/2015 1:51,"026°11'51.492""S 028°01'56.748""E",0,47141,3105,148,1,0,0,1,0,0,0,0
,782,10M51577,4/22/2015 1:51,"026°11'51.480""S 028°01'56.778""E",1,47241,3105,148,1,0,0,0,0,0,0,0
,783,10M51577,4/22/2015 1:51,"026°11'51.444""S 028°01'56.760""E",0,47341,3107,148,1,0,0,1,0,0,0,0
,784,10M51577,4/22/2015 1:52,"026°11'51.408""S 028°01'56.844""E",0,47441,3111,148,1,0,0,0,0,0,0,0
,785,10M51577,4/22/2015 1:52,"026°11'51.420""S 028°01'56.868""E",0,47541,3109,148,1,0,0,0,0,0,0,0
,786,10M51577,4/22/2015 1:52,"026°11'51.366""S 028°01'56.958""E",0,47641,3103,148,1,0,0,0,0,0,0,0
,787,10M51577,4/22/2015 1:52,"026°11'51.264""S 028°01'57.108""E",0,47741,3103,135,1,0,0,0,0,0,0,0
,788,10M51577,4/22/2015 1:52,"026°11'51.204""S 028°01'57.186""E",0,47841,3106,140,1,0,0,0,0,0,0,0
,789,10M51577,4/22/2015 1:52,"026°11'51.066""S 028°01'57.450""E",0,47941,3106,140,1,0,0,0,0,0,0,0
,790,10M51577,4/22/2015 1:53,"026°11'51.048""S 028°01'57.468""E",0,48041,3103,139,1,0,0,1,0,0,0,0
,791,10M51577,4/22/2015 1:53,"026°11'51.054""S 028°01'57.420""E",0,48141,3101,139,1,0,0,1,0,0,0,0
,792,10M51577,4/22/2015 1:53,"026°11'51.102""S 028°01'57.342""E",0,48241,3102,139,1,0,0,0,0,0,0,0
,793,10M51577,4/22/2015 1:53,"026°11'51.162""S 028°01'57.276""E",0,48341,3106,139,1,0,0,1,0,0,0,0
,794,10M51577,4/22/2015 1:53,"026°11'51.198""S 028°01'57.186""E",0,48441,3103,144,1,0,0,1,0,0,0,0
,795,10M51577,4/22/2015 1:53,"026°11'51.162""S 028°01'57.198""E",0,48541,3107,148,1,0,0,0,0,0,0,0
,796,10M51577,4/22/2015 1:54,"026°11'51.132""S 028°01'57.240""E",0,48641,3106,148,1,0,0,0,0,0,0,0
,797,10M51577,4/22/2015 1:54,"026°11'51.144""S 028°01'57.258""E",0,48741,3103,148,1,0,0,0,0,0,0,0
,798,10M51577,4/22/2015 1:54,"026°11'51.138""S 028°01'57.276""E",0,48841,3103,148,1,0,0,0,0,0,0,0
,799,10M51577,4/22/2015 1:54,"026°11'51.156""S 028°01'57.258""E",0,48941,3111,148,1,0,0,1,0,0,0,0
,800,10M51577,4/22/2015 1:54,"026°11'51.168""S 028°01'57.258""E",0,49041,3109,148,1,0,0,0,0,0,0,0
,801,10M51577,4/22/2015 1:54,"026°11'51.174""S 028°01'57.294""E",0,49141,3113,148,1,0,0,1,0,0,0,0
,802,10M51577,4/22/2015 1:55,"026°11'51.174""S 028°01'57.288""E",0,49241,3108,148,1,0,0,1,0,0,0,0
,803,10M51577,4/22/2015 1:55,"026°11'51.216""S 028°01'57.246""E",0,49341,3111,148,1,0,0,0,0,0,0,0
,804,10M51577,4/22/2015 1:55,"026°11'51.288""S 028°01'57.132""E",0,49441,3111,148,1,0,0,0,0,0,0,0
,805,10M51577,4/22/2015 1:55,"026°11'51.378""S 028°01'56.970""E",0,49541,3111,148,1,0,0,0,0,0,0,0
,806,10M51577,4/22/2015 1:55,"026°11'51.486""S 028°01'56.754""E",0,49641,3106,148,1,0,0,1,0,0,0,0
,807,10M51577,4/22/2015 1:55,"026°11'51.468""S 028°01'56.718""E",0,49741,3111,148,1,0,0,0,0,0,0,0
,808,10M51577,4/22/2015 1:56,"026°11'51.408""S 028°01'56.760""E",0,49841,3113,148,1,0,1,1,0,0,0,0
,809,10M51577,4/22/2015 1:56,"026°11'51.252""S 028°01'57.072""E",0,49941,3111,148,1,0,0,1,0,0,0,0
,810,10M51577,4/22/2015 1:56,"026°11'51.198""S 028°01'57.198""E",0,50041,3114,148,1,0,0,0,0,0,0,0
,811,10M51577,4/22/2015 1:56,"026°11'51.228""S 028°01'57.174""E",0,50141,3111,148,1,0,0,1,0,0,0,0
,812,10M51577,4/22/2015 1:56,"026°11'51.276""S 028°01'57.102""E",0,50241,3111,141,1,0,0,1,0,0,0,0
,813,10M51577,4/22/2015 1:56,"026°11'51.312""S 028°01'57.030""E",0,50341,3112,140,1,0,0,0,0,0,0,0
,814,10M51577,4/22/2015 1:57,"026°11'51.264""S 028°01'57.216""E",0,50441,3112,140,1,0,0,0,0,0,0,0
,815,10M51577,4/22/2015 1:57,"026°11'51.264""S 028°01'57.312""E",0,50541,3111,140,1,0,0,0,0,0,0,0
,816,10M51577,4/22/2015 1:57,"026°11'51.264""S 028°01'57.282""E",0,50641,3109,140,1,0,0,1,0,0,0,0
,817,10M51577,4/22/2015 1:57,"026°11'51.270""S 028°01'57.240""E",0,50741,3112,140,1,0,0,0,0,0,0,0
,818,10M51577,4/22/2015 1:57,"026°11'51.300""S 028°01'57.150""E",0,50841,3118,140,1,0,0,0,0,0,0,0
,819,10M51577,4/22/2015 1:57,"026°11'51.318""S 028°01'57.096""E",0,50941,3127,150,1,0,0,1,0,0,0,0
,820,10M51577,4/22/2015 1:58,"026°11'51.324""S 028°01'57.204""E",0,51041,3125,150,1,0,0,0,0,0,0,0
,821,10M51577,4/22/2015 1:58,"026°11'51.336""S 028°01'57.216""E",0,51141,3123,150,1,0,0,0,0,0,0,0
,822,10M51577,4/22/2015 1:58,"026°11'51.336""S 028°01'57.186""E",0,51241,3125,149,1,0,0,1,0,0,0,0
,823,10M51577,4/22/2015 1:58,"026°11'51.336""S 028°01'57.120""E",0,51341,3117,150,1,0,0,0,0,0,0,0
,824,10M51577,4/22/2015 1:58,"026°11'51.366""S 028°01'57.108""E",0,51441,3115,149,1,0,0,0,0,0,0,0
,825,10M51577,4/22/2015 1:58,"026°11'51.402""S 028°01'57.090""E",0,51541,3123,150,1,0,0,1,0,0,0,0
,826,10M51577,4/22/2015 1:59,"026°11'51.390""S 028°01'57.096""E",0,51641,3123,150,1,0,0,1,0,0,0,0
,827,10M51577,4/22/2015 1:59,"026°11'51.354""S 028°01'57.036""E",0,51741,3121,150,1,0,0,0,0,0,0,0
,828,10M51577,4/22/2015 1:59,"026°11'51.318""S 028°01'57.012""E",0,51841,3131,150,1,0,0,0,0,0,0,0
,829,10M51577,4/22/2015 1:59,"026°11'51.324""S 028°01'56.964""E",0,51941,3129,150,1,0,0,1,0,0,0,0
,830,10M51577,4/22/2015 1:59,"026°11'51.366""S 028°01'56.958""E",0,52041,3125,150,1,0,0,0,0,0,0,0
,831,10M51577,4/22/2015 1:59,"026°11'51.390""S 028°01'57.000""E",0,52141,3125,150,1,0,0,0,0,0,0,0
,832,10M51577,4/22/2015 2:00,"026°11'51.366""S 028°01'57.114""E",0,52241,3129,150,1,0,0,0,0,0,0,0
,833,10M51577,4/22/2015 2:00,"026°11'51.342""S 028°01'57.138""E",0,52341,3129,150,1,0,0,0,0,0,0,0
,834,10M51577,4/22/2015 2:00,"026°11'51.360""S 028°01'57.138""E",0,52441,3125,150,1,0,0,1,0,0,0,0
,835,10M51577,4/22/2015 2:00,"026°11'51.510""S 028°01'56.970""E",0,52541,3131,150,1,0,0,0,0,0,0,0
,836,10M51577,4/22/2015 2:00,"026°11'51.510""S 028°01'56.766""E",0,52641,3121,142,1,0,0,1,0,0,0,0
,837,10M51577,4/22/2015 2:00,"026°11'51.576""S 028°01'56.688""E",0,52741,3125,142,1,0,0,0,0,0,0,0
,838,10M51577,4/22/2015 2:01,"026°11'51.528""S 028°01'56.844""E",0,52841,3121,142,1,0,0,0,0,0,0,0
,839,10M51577,4/22/2015 2:01,"026°11'51.492""S 028°01'57.024""E",0,52941,3123,142,1,0,0,1,0,0,0,0
,840,10M51577,4/22/2015 2:01,"026°11'51.450""S 028°01'57.162""E",0,53041,3125,141,1,0,0,1,0,0,0,0
,841,10M51577,4/22/2015 2:01,"026°11'51.414""S 028°01'57.192""E",1,53141,3114,141,1,0,0,0,0,0,0,0
,842,10M51577,4/22/2015 2:01,"026°11'51.408""S 028°01'57.108""E",0,53241,3115,141,1,0,0,0,0,0,0,0
,843,10M51577,4/22/2015 2:01,"026°11'51.414""S 028°01'56.964""E",0,53341,3119,150,1,0,0,0,0,0,0,0
,844,10M51577,4/22/2015 2:02,"026°11'51.444""S 028°01'56.796""E",0,53441,3119,150,1,0,0,0,0,0,0,0
,845,10M51577,4/22/2015 2:02,"026°11'51.432""S 028°01'56.754""E",0,53541,3119,149,1,0,0,0,0,0,0,0
,846,10M51577,4/22/2015 2:02,"026°11'51.396""S 028°01'56.814""E",0,53641,3120,149,1,0,0,1,0,0,0,0
,847,10M51577,4/22/2015 2:02,"026°11'51.384""S 028°01'56.892""E",1,53741,3123,150,1,0,0,1,0,0,0,0
,848,10M51577,4/22/2015 2:02,"026°11'51.372""S 028°01'56.862""E",0,53841,3120,150,1,0,0,0,0,0,0,0
,849,10M51577,4/22/2015 2:02,"026°11'51.342""S 028°01'56.742""E",0,53941,3124,150,1,0,0,1,0,0,0,0
,850,10M51577,4/22/2015 2:03,"026°11'51.324""S 028°01'56.676""E",0,54041,3121,149,1,0,0,0,0,0,0,0
,851,10M51577,4/22/2015 2:03,"026°11'51.384""S 028°01'56.676""E",0,54141,3121,150,1,0,0,1,0,0,0,0
,852,10M51577,4/22/2015 2:03,"026°11'51.372""S 028°01'56.712""E",0,54241,3125,150,1,0,0,1,0,0,0,0
,853,10M51577,4/22/2015 2:03,"026°11'51.360""S 028°01'56.724""E",2,54341,3129,150,1,0,0,0,0,0,0,0
,854,10M51577,4/22/2015 2:03,"026°11'51.336""S 028°01'56.694""E",0,54441,3124,150,1,0,0,1,0,0,0,0
,855,10M51577,4/22/2015 2:03,"026°11'51.252""S 028°01'56.682""E",0,54541,3125,150,0,0,0,0,0,0,0,0
,856,10M51577,4/22/2015 2:04,"026°11'51.270""S 028°01'56.664""E",0,54641,3119,150,1,0,0,1,0,0,0,0
,857,10M51577,4/22/2015 2:04,"026°11'51.306""S 028°01'56.682""E",0,54741,3121,150,1,0,0,0,0,0,0,0
,858,10M51577,4/22/2015 2:04,"026°11'51.276""S 028°01'56.706""E",0,54841,3125,150,1,0,0,0,0,0,0,0
,859,10M51577,4/22/2015 2:04,"026°11'51.282""S 028°01'56.628""E",0,54941,3129,150,1,0,0,1,0,0,0,0
,860,10M51577,4/22/2015 2:04,"026°11'51.264""S 028°01'56.616""E",0,55041,3119,140,1,0,0,1,0,0,0,0
,861,10M51577,4/22/2015 2:04,"026°11'51.306""S 028°01'56.706""E",0,55141,3120,142,1,0,0,0,0,0,0,0
,862,10M51577,4/22/2015 2:05,"026°11'51.384""S 028°01'56.718""E",0,55241,3127,142,1,0,0,0,0,0,0,0
,863,10M51577,4/22/2015 2:05,"026°11'51.438""S 028°01'56.622""E",0,55341,3132,142,1,0,0,0,0,0,0,0
,864,10M51577,4/22/2015 2:05,"026°11'51.456""S 028°01'56.580""E",0,55441,3129,142,1,0,0,1,0,0,0,0
,865,10M51577,4/22/2015 2:05,"026°11'51.468""S 028°01'56.550""E",2,55541,3123,142,1,0,0,0,0,0,0,0
,866,10M51577,4/22/2015 2:05,"026°11'51.474""S 028°01'56.538""E",0,55641,3123,142,1,0,0,1,0,0,0,0
,867,10M51577,4/22/2015 2:05,"026°11'51.492""S 028°01'56.538""E",0,55741,3124,151,1,0,0,1,0,0,0,0
,868,10M51577,4/22/2015 2:06,"026°11'51.462""S 028°01'56.610""E",0,55841,3124,150,1,0,0,0,0,0,0,0
,869,10M51577,4/22/2015 2:06,"026°11'51.438""S 028°01'56.610""E",0,55941,3117,150,1,0,0,0,0,0,0,0
,870,10M51577,4/22/2015 2:06,"026°11'51.426""S 028°01'56.622""E",0,56041,3120,150,1,0,0,0,0,0,0,0
,871,10M51577,4/22/2015 2:06,"026°11'51.408""S 028°01'56.526""E",0,56141,3121,150,1,0,0,1,0,0,0,0
,872,10M51577,4/22/2015 2:06,"026°11'51.348""S 028°01'56.550""E",0,56241,3127,150,1,0,0,1,0,0,0,0
,873,10M51577,4/22/2015 2:06,"026°11'51.294""S 028°01'56.658""E",0,56341,3120,150,1,0,0,0,0,0,0,0
,874,10M51577,4/22/2015 2:07,"026°11'51.258""S 028°01'56.682""E",0,56441,3124,150,1,0,0,0,0,0,0,0
,875,10M51577,4/22/2015 2:07,"026°11'51.252""S 028°01'56.664""E",0,56541,3126,151,1,0,0,0,0,0,0,0
,876,10M51577,4/22/2015 2:07,"026°11'51.270""S 028°01'56.676""E",0,56641,3127,151,1,0,0,1,0,0,0,0
,877,10M51577,4/22/2015 2:07,"026°11'51.300""S 028°01'56.712""E",0,56741,3123,150,1,0,0,1,0,0,0,0
,878,10M51577,4/22/2015 2:07,"026°11'51.318""S 028°01'56.724""E",0,56841,3119,150,1,0,0,0,0,0,0,0
,879,10M51577,4/22/2015 2:07,"026°11'51.324""S 028°01'56.736""E",0,56941,3123,150,1,0,0,1,0,0,0,0
,880,10M51577,4/22/2015 2:08,"026°11'51.330""S 028°01'56.652""E",1,57041,3118,150,1,0,0,0,0,0,0,0
,881,10M51577,4/22/2015 2:08,"026°11'51.378""S 028°01'56.586""E",0,57141,3127,150,1,0,0,0,0,0,0,0
,882,10M51577,4/22/2015 2:08,"026°11'51.426""S 028°01'56.562""E",0,57241,3127,151,1,0,0,0,0,0,0,0
,883,10M51577,4/22/2015 2:08,"026°11'51.450""S 028°01'56.538""E",0,57341,3131,151,1,0,0,0,0,0,0,0
,884,10M51577,4/22/2015 2:08,"026°11'51.480""S 028°01'56.502""E",0,57441,3127,143,1,0,0,1,0,0,0,0
,885,10M51577,4/22/2015 2:08,"026°11'51.462""S 028°01'56.544""E",0,57541,3125,143,1,0,0,1,0,0,0,0
,886,10M51577,4/22/2015 2:09,"026°11'51.450""S 028°01'56.628""E",0,57641,3124,142,1,0,0,0,0,0,0,0
,887,10M51577,4/22/2015 2:09,"026°11'51.414""S 028°01'56.682""E",0,57741,3130,142,1,0,0,0,0,0,0,0
,888,10M51577,4/22/2015 2:09,"026°11'51.402""S 028°01'56.688""E",0,57841,3132,142,1,0,0,0,0,0,0,0
,889,10M51577,4/22/2015 2:09,"026°11'51.420""S 028°01'56.652""E",0,57941,3126,142,1,0,0,0,0,0,0,0
,890,10M51577,4/22/2015 2:09,"026°11'51.468""S 028°01'56.586""E",0,58041,3129,142,1,0,0,1,0,0,0,0
,891,10M51577,4/22/2015 2:09,"026°11'51.498""S 028°01'56.526""E",0,58141,3124,151,1,0,0,1,0,0,0,0
,892,10M51577,4/22/2015 2:10,"026°11'51.504""S 028°01'56.514""E",0,58241,3127,151,1,0,0,0,0,0,0,0
,893,10M51577,4/22/2015 2:10,"026°11'51.522""S 028°01'56.526""E",0,58341,3129,151,1,0,0,1,0,0,0,0
,894,10M51577,4/22/2015 2:10,"026°11'51.576""S 028°01'56.502""E",0,58441,3135,151,1,0,0,0,0,0,0,0
,895,10M51577,4/22/2015 2:10,"026°11'51.612""S 028°01'56.496""E",0,58541,3130,151,1,0,0,1,0,0,0,0
,896,10M51577,4/22/2015 2:10,"026°11'51.624""S 028°01'56.526""E",0,58641,3132,151,1,0,0,1,0,0,0,0
,897,10M51577,4/22/2015 2:10,"026°11'51.570""S 028°01'56.550""E",0,58741,3121,151,1,0,0,0,0,0,0,0
,898,10M51577,4/22/2015 2:11,"026°11'51.540""S 028°01'56.562""E",0,58841,3124,151,1,0,0,0,0,0,0,0
,899,10M51577,4/22/2015 2:11,"026°11'51.498""S 028°01'56.556""E",0,58941,3129,151,1,0,0,1,0,0,0,0
,900,10M51577,4/22/2015 2:11,"026°11'51.342""S 028°01'56.700""E",0,59041,3125,151,1,0,0,1,0,0,0,0
,901,10M51577,4/22/2015 2:11,"026°11'51.282""S 028°01'56.754""E",0,59141,3127,151,1,0,0,0,0,0,0,0
,902,10M51577,4/22/2015 2:11,"026°11'51.444""S 028°01'56.682""E",0,59241,3131,151,1,0,0,0,0,0,0,0
,903,10M51577,4/22/2015 2:11,"026°11'51.516""S 028°01'56.634""E",0,59341,3129,151,1,0,0,0,0,0,0,0
,904,10M51577,4/22/2015 2:12,"026°11'51.702""S 028°01'56.496""E",0,59441,3131,151,1,0,0,0,0,0,0,0
,905,10M51577,4/22/2015 2:12,"026°11'51.756""S 028°01'56.430""E",0,59541,3131,151,1,0,0,0,0,0,0,0
,906,10M51577,4/22/2015 2:12,"026°11'51.684""S 028°01'56.484""E",0,59641,3129,151,1,0,0,1,0,0,0,0
,907,10M51577,4/22/2015 2:12,"026°11'51.696""S 028°01'56.472""E",0,59741,3121,150,1,0,0,1,0,0,0,0
,908,10M51577,4/22/2015 2:12,"026°11'51.648""S 028°01'56.490""E",0,59841,3121,142,1,0,0,1,0,0,0,0
,909,10M51577,4/22/2015 2:12,"026°11'51.558""S 028°01'56.520""E",0,59941,3130,143,1,0,0,0,0,0,0,0
,910,10M51577,4/22/2015 2:13,"026°11'51.480""S 028°01'56.586""E",0,60041,3112,142,1,0,0,1,0,0,0,0
,911,10M51577,4/22/2015 2:13,"026°11'51.474""S 028°01'56.598""E",0,60141,3129,142,1,0,0,0,0,0,0,0
,912,10M51577,4/22/2015 2:13,"026°11'51.480""S 028°01'56.580""E",0,60241,3124,143,1,0,0,1,0,0,0,0
,913,10M51577,4/22/2015 2:13,"026°11'51.504""S 028°01'56.556""E",0,60341,3124,142,1,0,0,0,0,0,0,0
,914,10M51577,4/22/2015 2:13,"026°11'51.516""S 028°01'56.532""E",0,60441,3125,142,1,0,0,0,0,0,0,0
,915,10M51577,4/22/2015 2:13,"026°11'51.540""S 028°01'56.520""E",0,60541,3127,151,1,0,0,0,0,0,0,0
,916,10M51577,4/22/2015 2:14,"026°11'51.534""S 028°01'56.508""E",0,60641,3125,151,1,0,0,0,0,0,0,0
,917,10M51577,4/22/2015 2:14,"026°11'51.492""S 028°01'56.478""E",0,60741,3131,151,1,0,0,0,0,0,0,0
,918,10M51577,4/22/2015 2:14,"026°11'51.438""S 028°01'56.496""E",0,60841,3130,151,1,0,0,0,0,0,0,0
,919,10M51577,4/22/2015 2:14,"026°11'51.360""S 028°01'56.574""E",0,60941,3126,151,1,0,0,0,0,0,0,0
,920,10M51577,4/22/2015 2:14,"026°11'51.282""S 028°01'56.640""E",0,61041,3125,151,1,0,0,0,0,0,0,0
,921,10M51577,4/22/2015 2:14,"026°11'51.264""S 028°01'56.670""E",0,61141,3127,150,1,0,0,0,0,0,0,0
,922,10M51577,4/22/2015 2:15,"026°11'51.240""S 028°01'56.712""E",0,61241,3096,148,1,0,0,0,0,0,0,0
,923,10M51577,4/22/2015 2:15,"026°11'51.210""S 028°01'56.784""E",0,61341,3096,148,1,0,0,0,0,0,0,0
,924,10M51577,4/22/2015 2:15,"026°11'51.174""S 028°01'56.784""E",0,61441,3102,148,1,0,0,0,0,0,0,0
,925,10M51577,4/22/2015 2:15,"026°11'51.210""S 028°01'56.760""E",0,61541,3099,148,1,0,0,1,0,0,0,0
,926,10M51577,4/22/2015 2:15,"026°11'51.252""S 028°01'56.724""E",0,61641,3102,148,1,0,0,0,0,0,0,0
,927,10M51577,4/22/2015 2:15,"026°11'51.276""S 028°01'56.724""E",0,61741,3096,148,1,0,0,0,0,0,0,0
,928,10M51577,4/22/2015 2:16,"026°11'51.282""S 028°01'56.688""E",0,61841,3090,148,1,0,0,0,0,0,0,0
,929,10M51577,4/22/2015 2:16,"026°11'51.306""S 028°01'56.664""E",0,61941,3095,148,1,0,0,1,0,0,0,0
,930,10M51577,4/22/2015 2:16,"026°11'51.330""S 028°01'56.652""E",0,62041,3087,148,1,0,0,0,0,0,0,0
,931,10M51577,4/22/2015 2:16,"026°11'51.336""S 028°01'56.652""E",0,62141,3095,148,1,0,0,1,0,0,0,0
,932,10M51577,4/22/2015 2:16,"026°11'51.312""S 028°01'56.676""E",0,62241,3088,138,1,0,0,1,0,0,0,0
,933,10M51577,4/22/2015 2:16,"026°11'51.300""S 028°01'56.652""E",0,62341,3090,138,1,0,0,0,0,0,0,0
,934,10M51577,4/22/2015 2:17,"026°11'51.300""S 028°01'56.628""E",0,62441,3081,138,1,0,0,0,0,0,0,0
,935,10M51577,4/22/2015 2:17,"026°11'51.306""S 028°01'56.592""E",0,62541,3088,138,1,0,0,1,0,0,0,0
,936,10M51577,4/22/2015 2:17,"026°11'51.294""S 028°01'56.574""E",0,62641,3085,138,1,0,0,1,0,0,0,0
,937,10M51577,4/22/2015 2:17,"026°11'51.300""S 028°01'56.556""E",0,62741,3087,138,1,0,0,0,0,0,0,0
,938,10M51577,4/22/2015 2:17,"026°11'51.372""S 028°01'56.586""E",0,62841,3085,138,1,0,0,1,0,0,0,0
,939,10M51577,4/22/2015 2:17,"026°11'51.402""S 028°01'56.568""E",0,62941,3091,146,1,0,0,1,0,0,0,0
,940,10M51577,4/22/2015 2:18,"026°11'51.414""S 028°01'56.544""E",0,63041,3088,146,1,0,0,0,0,0,0,0
,941,10M51577,4/22/2015 2:18,"026°11'51.432""S 028°01'56.550""E",0,63141,3089,146,1,0,0,1,0,0,0,0
,942,10M51577,4/22/2015 2:18,"026°11'51.432""S 028°01'56.526""E",0,63241,3088,146,1,0,0,0,0,0,0,0
,943,10M51577,4/22/2015 2:18,"026°11'51.420""S 028°01'56.520""E",0,63341,3089,146,1,0,0,0,0,0,0,0
,944,10M51577,4/22/2015 2:18,"026°11'51.426""S 028°01'56.502""E",0,63441,3088,146,1,0,0,0,0,0,0,0
,945,10M51577,4/22/2015 2:18,"026°11'51.438""S 028°01'56.466""E",0,63541,3089,146,1,0,0,1,0,0,0,0
,946,10M51577,4/22/2015 2:19,"026°11'51.426""S 028°01'56.460""E",0,63641,3088,146,1,0,0,0,0,0,0,0
,947,10M51577,4/22/2015 2:19,"026°11'51.420""S 028°01'56.502""E",0,63741,3090,146,1,0,0,1,0,0,0,0
,948,10M51577,4/22/2015 2:19,"026°11'51.432""S 028°01'56.568""E",0,63841,3090,146,1,0,0,0,0,0,0,0
,949,10M51577,4/22/2015 2:19,"026°11'51.450""S 028°01'56.598""E",0,63941,3088,147,1,0,0,0,0,0,0,0
,950,10M51577,4/22/2015 2:19,"026°11'51.444""S 028°01'56.622""E",0,64041,3085,146,1,0,0,1,0,0,0,0
,951,10M51577,4/22/2015 2:19,"026°11'51.426""S 028°01'56.646""E",0,64141,3089,146,1,0,1,0,0,0,0,0
,952,10M51577,4/22/2015 2:20,"026°11'51.432""S 028°01'56.664""E",0,64241,3088,146,1,0,0,0,0,0,0,0
,953,10M51577,4/22/2015 2:20,"026°11'51.450""S 028°01'56.676""E",0,64341,3040,136,1,0,0,1,0,0,0,0
,954,10M51577,4/22/2015 2:20,"026°11'51.468""S 028°01'56.682""E",0,64441,3089,146,1,0,0,0,0,0,0,0
,955,10M51577,4/22/2015 2:20,"026°11'51.480""S 028°01'56.676""E",0,64541,3085,146,1,0,0,1,0,0,0,0
,956,10M51577,4/22/2015 2:20,"026°11'51.486""S 028°01'56.712""E",0,64641,3089,136,1,0,0,1,0,0,0,0
,957,10M51577,4/22/2015 2:20,"026°11'51.492""S 028°01'56.736""E",0,64741,3004,133,1,0,0,0,0,0,0,0
,958,10M51577,4/22/2015 2:21,"026°11'51.462""S 028°01'56.736""E",0,64841,3088,136,1,0,0,0,0,0,0,0
,959,10M51577,4/22/2015 2:21,"026°11'51.420""S 028°01'56.748""E",0,64941,3088,136,1,0,0,1,0,0,0,0
,960,10M51577,4/22/2015 2:21,"026°11'51.402""S 028°01'56.742""E",0,65041,3083,136,1,0,0,0,0,0,0,0
,961,10M51577,4/22/2015 2:21,"026°11'51.426""S 028°01'56.742""E",0,65141,2986,127,1,0,0,0,0,0,0,0
